data,ano_mes,numero_pedido,cliente,segmento,regiao,vendedor,produto,categoria,tipo_operacao,quantidade,desconto_pct,receita_total,custo_produto,custo_entrega,custo_comissao,frete_subsidiado,margem_contribuicao
2025-09-25,2025-09,51443,Nortao Industria LTDA,Industria,Interior Sul,Rogerio Antunes,Papel Toalha Rolo 100f - Fardo 6,Papel,VENDA,3,4.98,284.45,194.94,38.82,7.72,11.65,42.97
2025-09-29,2025-09,51459,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,saco lixo 30l - fardo 6,Descartaveis,VENDA,5,1.06,72.6,64.6,5.37,2.54,5.37,0.09
2025-09-29,2025-09,51461,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Luva Plastica Descartavel - Fardo 12,Descartaveis,VENDA,3,8.91,112.56,108.75,19.02,3.38,19.02,-18.59
2025-09-29,2025-09,51461,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Papel Toalha Rolo 100f - Pacote 100,Papel,VENDA,3,6.59,213.66,164.67,36.1,6.41,36.1,6.48
2025-10-02,2025-10,51474,Uniao Servicos S/A,Condominio,Litoral,Rogerio Antunes,borrifador 500ml - fardo 6,Acessorios,VENDA,1,2.83,43.19,18.72,17.65,0.92,5.29,5.9
2025-10-03,2025-10,51488,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Detergente Neutro 5L,Quimicos,VENDA,20,6.01,946.0,664.2,53.41,26.49,53.41,201.9
2025-10-06,2025-10,51497,Horizonte Industria S/A,Escola,Interior Norte,Rogerio Antunes,BORRIFADOR 500ML - FARDO 12,Acessorios,VENDA,1,0.28,65.21,28.72,23.82,1.46,7.15,11.21
2025-10-07,2025-10,51505,BANDEIRANTE NEGOCIOS S/A,Condominio,Interior Sul,Simone Klein,Alcool 70 1L - Caixa 24,Quimicos,VENDA,10,3.38,202.28,124.5,28.69,6.38,8.61,42.71
2025-10-08,2025-10,51512,Querencia Distribuidora LTDA ME,Padaria,Interior Norte,Rogerio Antunes,Mascara Descartavel - Fardo 12,EPI,VENDA,1,1.23,20.64,11.7,2.86,0.56,0.86,5.52
2025-10-09,2025-10,51519,Bandeirante Comercio ME,Condominio,Litoral,Rogerio Antunes,Papel Higienico Folha Dupla 30m - Fardo 12,Papel,VENDA,2,3.84,144.68,100.92,14.15,4.04,4.25,25.57
2025-10-09,2025-10,51521,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Balde 20L,Acessorios,VENDA,1,3.42,61.35,22.67,34.63,1.11,10.39,2.94
2025-10-10,2025-10,51527,Zenite Empreendimentos ME,Hotel,Litoral,Tarcisio Bueno,Rodo 40cm - Pacote 100,Acessorios,VENDA,2,2.63,108.55,55.7,23.76,2.57,7.13,26.52
2025-10-13,2025-10,51530,Rio Claro Servicos EIRELI,Mercado,Interior Norte,Tarcisio Bueno,Balde 20L - Caixa 24,Acessorios,VENDA,3,6.51,38.79,24.48,1.83,1.09,1.83,11.39
2025-10-14,2025-10,51540,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,20,7.12,369.6,350.2,33.56,10.35,33.56,-24.51
2025-10-16,2025-10,51550,Estrela Negocios S/A,Padaria,Litoral,Tarcisio Bueno,Papel Toalha Rolo 100f - Caixa 24,Papel,VENDA,10,1.85,480.2,352.3,37.47,13.45,37.47,76.98
2025-10-16,2025-10,51552,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Guardanapo 24x24 - Caixa 24,Papel,VENDA,5,8.65,332.01,229.85,57.66,8.17,17.3,36.33
2025-10-17,2025-10,51559,Nortao Industria LTDA,Industria,Interior Sul,Rogerio Antunes,Escova Sanitaria - Caixa 24,Acessorios,VENDA,1,1.92,8.01,4.82,0.64,0.24,0.64,2.31
2025-10-22,2025-10,51573,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,10,0.48,401.93,318.5,59.61,10.09,17.88,13.73
2025-10-22,2025-10,51576,Trevo Empreendimentos LTDA,Padaria,Interior Norte,Rogerio Antunes,SACO LIXO 60L,Descartaveis,VENDA,2,12.28,15.16,13.0,3.15,0.39,0.95,-1.38
2025-10-23,2025-10,51584,Alvorada Servicos LTDA,Hotel,Interior Norte,Rogerio Antunes,Oculos Protecao - Caixa 24,EPI,VENDA,1,4.31,28.79,17.76,1.96,0.82,0.59,8.25
2025-10-23,2025-10,51585,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Bota PVC,EPI,VENDA,3,1.16,69.71,40.86,6.49,1.82,1.94,20.54
2025-10-23,2025-10,51589,Nortao Industria LTDA,Industria,Interior Sul,Rogerio Antunes,DESINFETANTE LAVANDA 5L - PACOTE 100,Quimicos,VENDA,1,0.84,85.44,41.09,33.86,1.85,10.16,8.64
2025-10-24,2025-10,51596,Boreal Industria LTDA,Hotel,Litoral,Tarcisio Bueno,Alcool 70 1L - Caixa 24,Quimicos,VENDA,3,2.17,70.1,37.35,21.07,1.55,6.32,10.13
2025-10-27,2025-10,51599,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Sabao Liquido 5L,Quimicos,VENDA,2,3.95,108.56,67.36,15.05,2.74,4.51,23.41
2025-10-28,2025-10,51609,Vitoria Distribuidora LTDA ME,Hotel,Interior Sul,Tarcisio Bueno,Desengordurante 5L,Quimicos,VENDA,3,3.29,174.95,101.79,36.85,4.18,11.06,32.13
2025-10-28,2025-10,51611,Zenite Servicos EIRELI,Industria,Interior Sul,Tarcisio Bueno,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,5,0.33,123.1,76.25,52.5,2.42,15.75,-8.07
2025-10-28,2025-10,51612,TREVO ALIMENTOS S/A,Mercado,Interior Norte,Rogerio Antunes,Detergente Neutro 5L - Caixa 24,Quimicos,VENDA,3,3.96,147.79,95.22,13.17,4.16,3.95,35.24
2025-10-31,2025-10,51638,Querencia Alimentos LTDA,Mercado,Interior Norte,Simone Klein,Talher Descartavel Misto - Caixa 24,Descartaveis,VENDA,1,5.45,45.75,31.33,17.26,1.18,5.17,-4.02
2025-11-01,2025-11,51642,TREVO ALIMENTOS S/A,Mercado,Interior Norte,Rogerio Antunes,Talher Descartavel Misto - Caixa 24,Descartaveis,DEVOLUCAO,-5,7.39,-125.25,-156.65,56.56,-4.95,16.96,-20.21
2025-11-03,2025-11,51644,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,LUVA PLASTICA DESCARTAVEL,Descartaveis,VENDA,2,6.89,77.46,64.44,13.25,1.91,3.97,-2.14
2025-11-05,2025-11,51656,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Sabao Liquido 5L - Fardo 12,Quimicos,VENDA,2,0.35,56.74,20.82,36.17,0.88,10.85,-1.13
2025-11-06,2025-11,51660,Luminar Distribuidora EIRELI,Clinica,Litoral,Rogerio Antunes,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,2,1.62,135.96,89.24,20.03,3.66,6.01,23.03
2025-11-08,2025-11,51666,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Cera Liquida Incolor 5L,Quimicos,VENDA,2,1.83,103.18,69.36,10.26,2.89,10.26,20.67
2025-11-11,2025-11,51682,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,1,3.91,16.65,15.25,1.48,0.58,1.48,-0.66
2025-11-12,2025-11,51686,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,Luva Plastica Descartavel - Fardo 6,Descartaveis,VENDA,20,7.95,319.0,305.0,30.62,9.57,30.62,-26.19
2025-11-12,2025-11,51690,Imperial Distribuidora S/A,Clinica,Interior Norte,Rogerio Antunes,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,1,4.58,38.36,31.85,5.47,1.04,1.64,0.0
2025-11-14,2025-11,51703,Aurora Alimentos S/A,Escola,Litoral,Simone Klein,Marmitex Aluminio 800ml - Pacote 100,Descartaveis,VENDA,2,8.96,67.81,55.46,14.9,2.01,4.47,-4.56
2025-11-15,2025-11,51707,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 50ml - Pacote 100,Descartaveis,VENDA,3,11.69,45.8,38.61,10.1,1.08,3.03,-3.99
2025-11-17,2025-11,51713,Serrano Alimentos EIRELI,Padaria,Regiao Metropolitana,Simone Klein,papel toalha rolo 100f,Papel,VENDA,20,5.56,969.8,739.4,60.21,33.94,60.21,136.25
2025-11-19,2025-11,51721,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,OCULOS PROTECAO - FARDO 6,EPI,VENDA,2,3.84,13.82,8.92,1.58,0.39,1.58,2.93
2025-11-20,2025-11,51726,Horizonte Industria S/A,Escola,Interior Norte,Rogerio Antunes,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,3,1.54,106.89,95.55,10.22,3.21,10.22,-2.09
2025-11-21,2025-11,51738,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,papel higienico rolao 300m - fardo 6,Papel,VENDA,5,4.39,407.4,306.8,24.09,14.26,24.09,62.25
2025-11-22,2025-11,51742,Aurora Distribuidora LTDA ME,Clinica,Litoral,Simone Klein,limpador multiuso 5l - pacote 100,Quimicos,VENDA,2,0.93,41.44,23.58,8.66,1.24,2.6,7.96
2025-11-24,2025-11,51750,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Prato Descartavel 15cm,Descartaveis,VENDA,3,12.8,95.03,84.03,16.79,2.5,5.04,-8.29
2025-11-24,2025-11,51751,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Papel Toalha Rolo 100f - Fardo 6,Papel,VENDA,1,2.22,88.25,64.98,11.11,2.47,11.11,9.69
2025-11-25,2025-11,51757,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,Saco Lixo 60L - Fardo 6,Descartaveis,VENDA,2,4.15,23.52,16.78,7.51,0.55,2.25,-1.32
2025-11-25,2025-11,51761,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Detergente Neutro 5L - Caixa 24,Quimicos,VENDA,5,7.44,247.81,158.7,36.09,6.23,10.83,46.79
2025-11-26,2025-11,51763,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,1,3.43,42.23,23.73,10.73,0.97,3.22,6.8
2025-11-27,2025-11,51768,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,Copo Descartavel 200ml,Descartaveis,VENDA,5,6.8,178.16,149.3,28.66,4.74,8.6,-4.54
2025-11-28,2025-11,51776,Horizonte Negocios EIRELI,Escola,Litoral,Simone Klein,Papel Toalha Interfolha 1000f,Papel,VENDA,1,2.38,37.08,20.92,12.44,0.99,3.73,2.73
2025-11-28,2025-11,51778,Serrano Alimentos EIRELI,Padaria,Regiao Metropolitana,Simone Klein,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,5,10.52,180.6,157.0,29.93,5.59,8.98,-11.92
2025-12-01,2025-12,51784,Jangada Empreendimentos ME,Condominio,Litoral,Rogerio Antunes,LUVA PLASTICA DESCARTAVEL,Descartaveis,VENDA,3,2.47,132.5,96.66,36.24,3.21,10.87,-3.61
2025-12-02,2025-12,51789,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Bota PVC - Caixa 24,EPI,VENDA,1,2.01,7.47,4.26,1.06,0.24,0.32,1.91
2025-12-02,2025-12,51795,Aurora Negocios EIRELI,Hotel,Regiao Metropolitana,Rogerio Antunes,Desengordurante 5L,Quimicos,VENDA,2,3.34,121.19,67.86,31.16,2.98,9.35,19.19
2025-12-02,2025-12,51796,Nortao Alimentos S/A,Escola,Interior Norte,Simone Klein,MOP UMIDO - CAIXA 24,Acessorios,VENDA,3,1.56,149.28,84.54,11.79,4.94,3.54,48.01
2025-12-04,2025-12,51808,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Balde 20L - Pacote 100,Acessorios,VENDA,3,1.31,96.54,57.72,15.18,2.7,15.18,20.94
2025-12-06,2025-12,51827,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Papel Toalha Interfolha 1000f,Papel,VENDA,2,6.56,59.62,41.84,7.6,1.52,2.28,8.66
2025-12-08,2025-12,51830,Vitoria Empreendimentos EIRELI,Restaurante,Litoral,Tarcisio Bueno,Alcool 70 1L - Caixa 24,Quimicos,VENDA,10,3.5,182.0,124.5,14.4,5.1,14.4,38.0
2025-12-08,2025-12,51830,Vitoria Empreendimentos EIRELI,Restaurante,Litoral,Tarcisio Bueno,removedor 1l,Quimicos,VENDA,3,0.14,175.59,116.04,13.89,4.92,13.89,40.74
2025-12-08,2025-12,51834,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,COPO DESCARTAVEL 200ML - FARDO 6,Descartaveis,VENDA,3,8.73,84.61,70.86,15.88,2.57,4.77,-4.7
2025-12-08,2025-12,51834,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Detergente Neutro 5L - Pacote 100,Quimicos,VENDA,1,1.58,25.34,14.76,4.75,0.77,1.42,5.06
2025-12-09,2025-12,51843,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Sabao Liquido 5L,Quimicos,VENDA,3,3.14,162.74,101.04,20.65,4.15,6.2,36.9
2025-12-09,2025-12,51846,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Saco Lixo 100L - Fardo 6,Descartaveis,VENDA,1,7.16,26.05,24.69,1.96,0.78,1.96,-1.38
2025-12-10,2025-12,51851,Central Alimentos LTDA ME,Clinica,Litoral,Tarcisio Bueno,Desengordurante 5L,Quimicos,VENDA,20,0.48,1023.2,678.6,48.62,28.65,48.62,267.33
2025-12-10,2025-12,51854,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Guardanapo 24x24 - Fardo 12,Papel,VENDA,5,3.31,362.72,248.4,41.6,10.01,12.48,62.71
2025-12-10,2025-12,51855,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,luva plastica descartavel - pacote 100,Descartaveis,VENDA,3,7.86,61.11,58.38,3.09,1.71,3.09,-2.07
2025-12-11,2025-12,51863,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Papel Higienico Folha Dupla 30m,Papel,VENDA,2,4.59,52.22,36.14,6.17,1.68,1.85,8.23
2025-12-11,2025-12,51863,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Papel Higienico Rolao 300m - Fardo 12,Papel,VENDA,5,1.21,466.18,311.7,55.04,14.97,16.51,84.47
2025-12-12,2025-12,51865,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,COPO DESCARTAVEL 200ML - FARDO 6,Descartaveis,VENDA,1,4.42,32.97,23.62,10.46,0.77,3.14,-1.88
2025-12-15,2025-12,51887,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Bobina Papel Toalha 200m - Fardo 6,Papel,VENDA,1,4.01,27.01,20.26,1.46,0.95,1.46,4.34
2025-12-17,2025-12,51899,Boreal Empreendimentos LTDA,Industria,Regiao Metropolitana,Tarcisio Bueno,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,1,4.78,18.95,17.51,1.54,0.53,1.54,-0.63
2025-12-17,2025-12,51904,Querencia Negocios LTDA,Industria,Interior Norte,Simone Klein,Luva Plastica Descartavel - Pacote 100,Descartaveis,VENDA,10,3.5,210.7,169.4,35.58,6.5,10.68,-0.78
2025-12-18,2025-12,51906,Serrano Alimentos EIRELI,Padaria,Regiao Metropolitana,Simone Klein,Copo Descartavel 50ml - Fardo 6,Descartaveis,VENDA,2,7.77,55.44,52.9,1.7,1.94,1.7,-1.1
2025-12-19,2025-12,51917,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,LUVA PLASTICA DESCARTAVEL,Descartaveis,VENDA,3,16.06,126.76,96.66,49.39,2.58,14.82,-21.87
2025-12-23,2025-12,51935,Aurora Distribuidora LTDA ME,Clinica,Litoral,Simone Klein,papel toalha rolo 100f - fardo 6,Papel,VENDA,3,4.51,122.58,92.43,8.14,4.29,8.14,17.72
2025-12-23,2025-12,51937,Querencia Participacoes EIRELI,Mercado,Regiao Metropolitana,Tarcisio Bueno,Desengordurante 5L,Quimicos,VENDA,3,0.76,153.06,101.79,24.98,4.29,24.98,22.0
2025-12-23,2025-12,51941,Xavante Negocios ME,Hotel,Regiao Metropolitana,Simone Klein,Balde 20L - Pacote 100,Acessorios,VENDA,5,0.5,168.2,99.75,9.07,5.89,9.07,53.49
2025-12-23,2025-12,51941,Xavante Negocios ME,Hotel,Regiao Metropolitana,Simone Klein,borrifador 500ml - fardo 6,Acessorios,VENDA,5,1.04,157.0,93.6,8.47,5.5,8.47,49.44
2025-12-25,2025-12,51965,Imperial Servicos S/A,Clinica,Regiao Metropolitana,Rogerio Antunes,Guardanapo 24x24,Papel,VENDA,3,2.68,209.01,131.61,44.45,5.34,13.34,27.61
2025-12-25,2025-12,51966,Boreal Empreendimentos LTDA,Industria,Regiao Metropolitana,Tarcisio Bueno,Alvejante 5L - Fardo 6,Quimicos,VENDA,5,6.57,121.78,78.95,14.33,3.13,4.3,25.37
2025-12-25,2025-12,51966,Boreal Empreendimentos LTDA,Industria,Regiao Metropolitana,Tarcisio Bueno,Luva Latex - Caixa 24,EPI,VENDA,5,0.52,34.22,19.55,4.03,0.88,1.21,9.76
2025-12-26,2025-12,51969,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,removedor 1l,Quimicos,VENDA,3,0.54,198.84,116.04,34.25,6.12,10.28,42.43
2025-12-26,2025-12,51977,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,papel toalha rolo 100f,Papel,VENDA,5,5.13,262.25,184.85,26.64,8.53,7.99,42.23
2025-12-27,2025-12,51979,Jangada Empreendimentos ME,Condominio,Litoral,Rogerio Antunes,Alvejante 5L,Quimicos,VENDA,2,0.31,151.99,83.28,37.44,3.77,11.23,27.5
2025-12-29,2025-12,51986,Trevo Alimentos EIRELI,Condominio,Interior Norte,Simone Klein,PRATO DESCARTAVEL 15CM - PACOTE 100,Descartaveis,VENDA,3,3.23,123.53,99.12,20.73,3.82,6.22,-0.14
2025-12-29,2025-12,51986,Trevo Alimentos EIRELI,Condominio,Interior Norte,Simone Klein,SACO LIXO 60L - PACOTE 100,Descartaveis,VENDA,2,4.08,32.93,26.66,5.53,1.02,1.66,-0.28
2025-12-30,2025-12,51996,Aurora Alimentos S/A,Escola,Litoral,Simone Klein,Guardanapo 24x24 - Caixa 24,Papel,VENDA,1,0.58,76.34,45.97,18.37,2.22,5.51,9.78
2025-12-31,2025-12,52005,Xavante Servicos EIRELI,Padaria,Litoral,Rogerio Antunes,limpador multiuso 5l - pacote 100,Quimicos,VENDA,10,1.6,202.3,117.9,38.0,5.27,11.4,41.13
2025-01-02,2025-01,50014,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Guardanapo 24x24 - Caixa 24,Papel,VENDA,2,4.67,143.75,97.8,20.36,3.89,6.11,21.71
2025-01-06,2025-01,50023,Imperial Servicos EIRELI,Condominio,Interior Norte,Rogerio Antunes,BOBINA PAPEL TOALHA 200M - PACOTE 100,Papel,VENDA,1,0.87,34.15,21.85,5.8,0.9,1.74,5.6
2025-01-06,2025-01,50026,Xavante Negocios ME,Hotel,Regiao Metropolitana,Simone Klein,removedor 1l,Quimicos,VENDA,3,1.65,189.77,116.04,24.08,6.05,7.23,43.6
2025-01-10,2025-01,50054,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,Saco Lixo 60L - Fardo 6,Descartaveis,DEVOLUCAO,-2,2.67,-18.56,-16.78,1.31,-0.65,1.31,-2.44
2025-01-10,2025-01,50054,Trevo Comercio LTDA,Restaurante,Interior Norte,Simone Klein,Limpador Multiuso 5L,Quimicos,VENDA,20,6.45,831.4,586.6,58.53,29.1,58.53,157.17
2025-01-13,2025-01,50057,Imperial Distribuidora S/A,Clinica,Interior Norte,Rogerio Antunes,Copo Descartavel 200ml - Fardo 12,Descartaveis,VENDA,2,1.04,69.88,35.02,43.57,1.18,13.07,-9.89
2025-01-13,2025-01,50059,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Cera Liquida Incolor 5L - Fardo 6,Quimicos,VENDA,1,1.78,32.71,21.98,1.76,1.14,1.76,7.83
2025-01-14,2025-01,50069,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,Prato Descartavel 15cm,Descartaveis,DEVOLUCAO,-20,0.42,-634.0,-560.2,44.37,-22.19,44.37,-95.98
2025-01-14,2025-01,50069,Querencia Empreendimentos LTDA,Clinica,Interior Sul,Simone Klein,Papel Higienico Folha Dupla 30m,Papel,VENDA,2,6.6,46.88,36.14,3.28,1.64,3.28,5.82
2025-01-15,2025-01,50077,Xavante Negocios ME,Hotel,Regiao Metropolitana,Simone Klein,Cera Liquida Incolor 5L,Quimicos,VENDA,50,0.16,2623.5,1734.0,75.69,91.82,75.69,721.99
2025-01-16,2025-01,50081,Oriente Participacoes LTDA,Clinica,Regiao Metropolitana,Simone Klein,Oculos Protecao - Fardo 6,EPI,VENDA,3,0.35,108.83,59.85,18.03,3.37,5.41,27.58
2025-01-17,2025-01,50084,Serrano Alimentos EIRELI,Padaria,Regiao Metropolitana,Simone Klein,Alcool 70 1L - Caixa 24,Quimicos,VENDA,2,0.17,93.91,54.44,16.53,2.88,4.96,20.06
2025-01-21,2025-01,50100,Aurora Distribuidora LTDA ME,Clinica,Litoral,Simone Klein,Balde 20L - Pacote 100,Acessorios,VENDA,1,2.86,31.68,19.24,1.73,1.11,1.73,9.6
2025-01-21,2025-01,50100,Aurora Distribuidora LTDA ME,Clinica,Litoral,Simone Klein,Rodo 40cm - Pacote 100,Acessorios,VENDA,2,3.09,40.94,24.92,2.23,1.43,2.23,12.36
2025-01-22,2025-01,50109,Estrela Servicos ME,Hotel,Interior Sul,Tarcisio Bueno,Embalagem Delivery 750ml,Descartaveis,VENDA,10,10.68,267.96,240.2,34.52,6.83,10.36,-13.59
2025-01-23,2025-01,50120,Guarani Servicos LTDA ME,Escola,Litoral,Tarcisio Bueno,Limpa Vidros 500ml,Quimicos,VENDA,5,0.02,165.47,90.9,39.68,3.86,11.91,31.03
2025-01-27,2025-01,50138,Boreal Comercio EIRELI,Mercado,Interior Sul,Simone Klein,Detergente Neutro 5L,Quimicos,VENDA,1,3.47,55.14,33.21,9.38,1.7,2.81,10.85
2025-01-28,2025-01,50141,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Saco Lixo 100L - Pacote 100,Descartaveis,VENDA,2,3.67,42.89,31.84,11.48,1.22,3.45,-1.65
2025-01-28,2025-01,50144,Nortao Empreendimentos LTDA ME,Padaria,Interior Sul,Tarcisio Bueno,Removedor 1L - Fardo 6,Quimicos,VENDA,2,2.41,32.89,19.86,5.01,0.82,1.5,7.2
2025-01-28,2025-01,50144,Nortao Empreendimentos LTDA ME,Padaria,Interior Sul,Tarcisio Bueno,PAPEL HIGIENICO ROLAO 300M,Papel,VENDA,2,0.2,38.93,25.08,5.93,0.97,1.78,6.95
2025-01-30,2025-01,50158,Serrano Servicos LTDA ME,Mercado,Interior Norte,Simone Klein,Saco Lixo 30L,Descartaveis,VENDA,2,1.53,43.46,35.1,6.0,1.37,1.8,0.99
2025-01-31,2025-01,50163,Luminar Participacoes LTDA,Condominio,Litoral,Simone Klein,Bota PVC - Fardo 6,EPI,VENDA,3,1.71,61.49,35.22,8.04,1.96,2.41,16.27
2025-02-04,2025-02,50184,Central Negocios LTDA ME,Clinica,Interior Sul,Simone Klein,Embalagem Delivery 750ml - Fardo 6,Descartaveis,VENDA,2,6.3,41.19,31.18,11.42,1.16,3.43,-2.57
2025-02-10,2025-02,50215,Oriente Alimentos ME,Padaria,Interior Norte,Tarcisio Bueno,Luva Latex,EPI,VENDA,1,3.02,24.74,12.41,7.61,0.54,2.29,4.18
2025-02-12,2025-02,50225,Guarani Participacoes LTDA ME,Condominio,Litoral,Rogerio Antunes,Prato Descartavel 15cm - Caixa 24,Descartaveis,VENDA,1,8.22,59.2,30.83,38.64,0.96,11.59,-11.23
2025-02-13,2025-02,50230,Estrela Comercio S/A,Restaurante,Interior Sul,Rogerio Antunes,Desinfetante Lavanda 5L,Quimicos,VENDA,2,2.3,66.66,40.42,9.74,1.8,2.92,14.7
2025-02-14,2025-02,50241,Pampa Alimentos ME,Padaria,Regiao Metropolitana,Rogerio Antunes,Borrifador 500ml - Fardo 12,Acessorios,VENDA,2,2.12,45.07,24.42,6.53,1.21,1.96,12.9
2025-02-17,2025-02,50243,Horizonte Distribuidora S/A,Condominio,Regiao Metropolitana,Rogerio Antunes,luva plastica descartavel - pacote 100,Descartaveis,VENDA,1,3.59,21.32,19.46,1.54,0.64,1.54,-0.32
2025-02-17,2025-02,50244,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,DESINFETANTE LAVANDA 5L - FARDO 6,Quimicos,VENDA,10,3.83,433.38,276.3,43.97,11.27,13.19,101.84
2025-02-18,2025-02,50251,UNIAO ALIMENTOS EIRELI,Industria,Litoral,Simone Klein,Bobina Papel Toalha 200m,Papel,VENDA,5,5.5,265.21,176.05,48.8,8.09,14.64,32.27
2025-02-18,2025-02,50256,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,PAPEL HIGIENICO ROLAO 300M,Papel,VENDA,3,6.72,54.5,37.62,8.21,1.37,2.46,7.31
2025-02-19,2025-02,50266,Luminar Alimentos S/A,Restaurante,Interior Sul,Rogerio Antunes,Esponja Dupla Face - Caixa 24,Acessorios,VENDA,10,6.98,459.53,267.4,54.18,12.65,16.25,125.3
2025-02-20,2025-02,50272,Boreal Participacoes EIRELI,Clinica,Litoral,Rogerio Antunes,Limpa Vidros 500ml - Fardo 12,Quimicos,VENDA,2,2.02,98.68,66.48,7.17,2.96,7.17,22.07
2025-02-20,2025-02,50278,Estrela Servicos LTDA,Escola,Litoral,Tarcisio Bueno,Saco Lixo 30L - Fardo 6,Descartaveis,VENDA,2,9.03,62.14,50.98,13.49,1.48,4.05,-3.81
2025-02-21,2025-02,50283,Aurora Industria LTDA,Clinica,Regiao Metropolitana,Tarcisio Bueno,Luva Plastica Descartavel - Fardo 12,Descartaveis,VENDA,1,12.32,55.96,36.25,28.35,1.01,8.51,-9.65
2025-02-21,2025-02,50286,Trevo Comercio ME,Clinica,Regiao Metropolitana,Tarcisio Bueno,Alvejante 5L - Fardo 12,Quimicos,VENDA,2,1.8,50.62,34.02,2.04,1.42,2.04,13.14
2025-02-22,2025-02,50287,Uniao Servicos LTDA,Industria,Interior Sul,Tarcisio Bueno,Rodo 40cm - Fardo 12,Acessorios,VENDA,1,7.26,6.88,4.38,0.64,0.19,0.64,1.67
2025-02-24,2025-02,50291,BOREAL SERVICOS LTDA ME,Escola,Regiao Metropolitana,Tarcisio Bueno,Balde 20L - Pacote 100,Acessorios,VENDA,3,5.02,107.11,59.85,15.39,2.7,4.61,29.17
